isLethe,fileName,LogicalAxiomsSize,RolesSize,ConceptsSize,GCISize,GCIRolesSize,GCIConceptSize,rate,time,memory,timeOut,MemoryOut,isSuccess,isExtra,afterForgettingAxiomsSize,beforeForgettingAxiomsSize,definer,optimizenum1,optimizenum2,optimizenum3,optimizenum4,optimizetim3,depthMean,depthMedian,depthMax 
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/edam-bioimaging.bioimaging-ontology.1.owl.xml,159,12,130,0,0,0,0.3,111.0,118.51498413085938,0,0,1,0,74,55,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/edam-bioimaging.bioimaging-ontology.1.owl.xml,159,12,130,0,0,0,0.3,9.0,23.87174224853516,0,0,1,0,36,73,1,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/edam-bioimaging.bioimaging-ontology.1.owl.xml,159,12,130,0,0,0,0.3,161.0,174.05921936035156,0,0,1,0,120,73,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,12.0,32.27302551269531,0,0,1,0,25,126,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,224.0,209.502067565918,0,0,1,0,25,126,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,11.0,25.32117462158203,0,0,1,0,26,161,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,113.0,119.97777557373048,0,0,1,0,26,161,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,12.0,25.76789093017578,0,0,1,0,43,166,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ao.asthma-ontology.2.owl.xml,283,0,289,0,0,0,0.3,191.0,169.8913803100586,0,0,1,0,43,166,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,6.0,22.407127380371094,0,0,1,0,9,27,1,0.0,0.0,0.0,0.0,1.0,0.9473684210526316,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,36.0,38.633209228515625,0,0,1,0,9,27,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,6.0,23.00801086425781,0,0,1,0,17,37,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,42.0,46.66468811035156,0,0,1,0,17,37,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,7.0,23.227989196777344,0,0,1,0,18,37,1,0.0,0.0,0.0,0.0,1.0,0.9473684210526316,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/unitsont.units-ontology.1.owl.xml,63,0,64,0,0,0,0.3,58.0,52.11579895019531,0,0,1,0,18,37,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,17.0,34.38201904296875,0,0,1,0,67,140,2,0.0,0.0,0.0,0.0,3.0,0.9767441860465116,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,393.0,405.1412658691406,0,0,1,0,67,140,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,17.0,39.14576721191406,0,0,1,0,39,111,2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,499.0,433.63289642333984,0,0,1,0,39,111,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,18.0,40.33049774169922,0,0,1,0,39,117,3,0.0,0.0,0.0,0.0,2.0,0.9767441860465116,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/xeo.xeml-environment-ontology.4.owl.xml,243,4,145,0,0,0,0.3,459.0,455.034553527832,0,0,1,0,39,117,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,2.0,12.83745574951172,0,0,1,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,5.0,12.839439392089844,0,0,1,0,0,9,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,2.0,13.390960693359377,0,0,1,0,4,10,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,10.0,18.209938049316406,0,0,1,0,4,10,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,3.0,16.70159912109375,0,0,1,0,2,8,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/pseudo.pseudogene.1.owl.xml,19,0,23,0,0,0,0.3,6.0,7.17510986328125,0,0,1,0,2,8,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,34.0,52.5819091796875,0,0,1,0,117,256,2,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,4413.0,1244.4256286621094,0,0,1,0,117,256,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,36.0,49.89048767089844,0,0,1,0,104,284,2,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,5665.0,1251.3803482055664,0,0,1,0,104,284,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,35.0,41.47350311279297,0,0,1,0,88,250,1,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/dloro.dependency-layered-ontology-for-radiation-oncology.1.owl.xml,547,5,273,0,0,0,0.3,5114.0,321.144287109375,0,0,1,0,88,250,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,9.0,27.92909240722656,0,0,1,0,6,53,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,50.0,59.58632659912109,0,0,1,0,6,53,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,8.0,25.316146850585938,0,0,1,0,0,81,1,0.0,0.0,0.0,0.0,1.0,0.972972972972973,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,28.0,34.50601959228516,0,0,1,0,0,81,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,8.0,31.06510162353516,0,0,1,0,11,58,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bim.biomedical-image-ontology.6.owl.xml,239,7,125,0,0,0,0.3,54.0,67.32906341552734,0,0,1,0,11,58,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,4.0,22.244461059570312,0,0,1,0,10,18,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,13.0,20.921920776367188,0,0,1,0,10,18,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,3.0,27.391036987304688,0,0,1,0,5,15,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,14.0,26.51287078857422,0,0,1,0,5,15,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,4.0,21.55213165283203,0,0,1,0,10,21,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/elig.eligibility-feature-hierarchy.1.owl.xml,40,3,29,0,0,0,0.3,19.0,25.530967712402344,0,0,1,0,10,21,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.0,3.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,26.0,37.57701110839844,0,0,1,0,42,150,11,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,482.0,614.673469543457,0,0,1,0,42,150,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,16.0,29.45879364013672,0,0,1,0,23,126,2,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bsao.botryllus-schlosseri-anatomy-and-development-ontology.1.owl.xml,353,6,104,0,0,0,0.3,214.0,271.7997436523437,0,0,1,0,23,126,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,11.0,24.39531707763672,0,0,1,0,30,111,1,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,264.0,245.8197479248047,0,0,1,0,30,111,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,11.0,25.190162658691406,0,0,1,0,34,118,1,1.0,2.0,1.0,0.0,2.0,0.9850746268656716,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,293.0,253.8234024047852,0,0,1,0,39,118,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,12.0,29.38098907470703,0,0,1,0,43,117,1,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ep.cardiac-electrophysiology-ontology.2.owl.xml,230,5,225,0,0,0,0.3,276.0,244.5428924560547,0,0,1,0,43,117,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,17.0,30.20256805419922,0,0,1,0,21,187,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,136.0,139.36502075195312,0,0,1,0,21,187,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,23.0,32.188209533691406,0,0,1,0,263,417,1,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,218.0,247.351318359375,0,0,1,0,263,417,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,17.0,26.14244079589844,0,0,1,0,28,183,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/chd.congenital-heart-defects-ontology.5.owl.xml,508,0,511,0,0,0,0.3,144.0,151.57360076904297,0,0,1,0,28,183,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,1.0,2.709999084472656,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,1.0,3.3874969482421875,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/iso19115roles.iso-19115-role-codes.1.owl.xml,40,0,2,0,0,0,0.3,1.0,3.871421813964844,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,22.0,37.210182189941406,0,0,1,0,83,241,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,683.0,641.5469665527344,0,0,1,0,83,241,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,24.0,33.01277160644531,0,0,1,0,82,208,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,727.0,691.1661148071289,0,0,1,0,82,208,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,19.0,22.67543029785156,0,0,1,0,39,207,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ncco.nursing-care-coordination-ontology.1.owl.xml,397,0,400,0,0,0,0.3,502.0,459.2914123535156,0,0,1,0,39,207,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,20.0,22.67376708984375,0,0,1,0,81,171,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,693.0,597.232177734375,0,0,1,0,81,171,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,17.0,25.383811950683597,0,0,1,0,67,158,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,487.0,411.5649032592773,0,0,1,0,67,158,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,18.0,25.114990234375,0,0,1,0,56,146,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/csso.clinical-signs-and-symptoms-ontology.6.owl.xml,303,0,303,0,0,0,0.3,485.0,424.69803619384766,0,0,1,0,56,146,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,19.0,23.351104736328125,0,0,1,0,49,110,2,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,709.0,823.3125,0,0,1,0,49,110,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,19.0,16.525054931640625,0,0,1,0,29,91,2,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,619.0,697.4388961791992,0,0,1,0,29,91,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,20.0,17.614410400390625,0,0,1,0,60,120,3,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/zea.maize-gross-anatomy-ontology.2.owl.xml,217,2,179,0,0,0,0.3,960.0,1127.5072860717771,0,0,1,0,60,120,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,18.0,17.24256134033203,0,0,1,0,49,126,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,462.0,403.326774597168,0,0,1,0,49,126,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,20.0,20.187538146972656,0,0,1,0,59,137,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,583.0,502.5360336303711,0,0,1,0,59,137,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,18.0,19.395309448242188,0,0,1,0,60,141,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/idqa.image-and-data-quality-assessment-ontology.8.owl.xml,275,2,258,0,0,0,0.3,510.0,438.48250579833984,0,0,1,0,60,141,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,4.0,7.485015869140625,0,0,1,0,2,34,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,9.0,9.90704345703125,0,0,1,0,2,34,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,5.0,11.042564392089844,0,0,1,0,4,23,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,10.0,9.875350952148438,0,0,1,0,4,23,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,6.0,10.403465270996094,0,0,1,0,2,27,3,0.0,1.0,0.0,0.0,1.0,1.0526315789473684,1.0,2.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/medeon.medical-error-ontology.1.owl.xml,70,4,66,0,0,0,0.3,25.0,21.15692901611328,0,0,1,0,2,27,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/lpt.livestock-product-trait-ontology.3.owl.xml,511,1,456,0,0,0,0.3,25.0,23.20004272460937,0,0,1,0,90,236,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/lpt.livestock-product-trait-ontology.3.owl.xml,511,1,456,0,0,0,0.3,1025.0,896.0029220581055,0,0,1,0,90,236,,,,,,,,,
